time,strategy_nav_eqw,benchmark_nav_eqw
2022-08-22,1.0571065520506515,0.9623112265131334
2022-08-23,1.0571263193255551,0.966689256647751
2022-08-24,1.0571352145992616,0.9689505072533015
2022-08-25,1.057307189890923,0.8147769709485231
2022-08-26,1.0531149952564647,0.7756938703009824
2022-08-29,1.0515402296894134,0.7646839703728734
2022-08-30,1.0464314859544988,0.7535941040364789
2022-08-31,1.0414990651211757,0.7500698974285711
2022-09-01,1.038962256854293,0.743073077064564
2022-09-02,1.035712489219804,0.7348369549399416
2022-09-06,1.0349515919077077,0.7302125941348223
2022-09-07,1.0463106646812483,0.7429746007763348
2022-09-08,1.0504845718579994,0.7494340505639305
2022-09-09,1.0657319355387083,0.7696742014262359
2022-09-12,1.0768918208138096,0.7785742894266376
2022-09-13,1.0436986497465408,0.7306069655082723
2022-09-14,1.0525976843705385,0.7362279837676222
2022-09-15,1.0421167592289875,0.7232171062116508
2022-09-16,1.0408715616526871,0.7218185821680618
2022-09-19,1.0462457854491731,0.7268594633396464
2022-09-20,1.0433015138593364,0.7200292416141336
2022-09-21,1.030497516641737,0.7067797321191254
2022-09-22,1.0236902181871468,0.6994738829248244
2022-09-23,1.0101261031764324,0.6865843323737217
2022-09-26,1.0081298731597832,0.6798614383490509
2022-09-27,1.0123182840773859,0.6819585193706719
2022-09-28,1.016858590911684,0.6937210177278683
2022-09-29,0.9934348780413841,0.669374926831326
2022-09-30,0.9831508548810404,0.6595827916418462
2022-10-03,0.9860439969491359,0.6701624638427552
2022-10-04,1.0064828412494515,0.694174774273699
2022-10-05,1.0047003588548535,0.6932641212878602
2022-10-06,0.9990610075704933,0.6877571246987597
2022-10-07,0.9719478893307414,0.6540801605677022
2022-10-10,0.9604231071478281,0.6394517815309115
2022-10-11,0.9510254648755165,0.6271339511926212
2022-10-12,0.951054722060464,0.626199053562859
2022-10-13,0.9653674224584216,0.6433169778553571
2022-10-14,0.9457318415761142,0.6210866191735109
2022-10-17,0.9651646260172028,0.6462778554277011
2022-10-18,0.9672285988360072,0.6474366308880422
2022-10-19,0.9669049794992455,0.6471707872391824
2022-10-20,0.9575993902821928,0.6401247002719027
2022-10-21,0.9754105718972417,0.6567578317843327
2022-10-24,0.981676892392828,0.664019198182092
2022-10-25,0.9928796086352142,0.6814690139102842
2022-10-26,0.9784308886803263,0.6579254473797349
2022-10-27,0.9695234153163654,0.6296091885320252
2022-10-28,0.9921463647219819,0.6532002821903473
2022-10-31,0.9879445236680213,0.641842676726974
2022-11-01,0.9842779080575418,0.6377464028783686
2022-11-02,0.9682109242718946,0.6153133623232354
2022-11-03,0.9598922309347826,0.6031153116742535
2022-11-04,0.9683236363242692,0.6199032882316282
2022-11-07,0.9719758179052775,0.6309275601174171
2022-11-08,0.9729589365356568,0.6343390982959762
2022-11-09,0.9546236660362095,0.6188309706333704
2022-11-10,0.9981936693515576,0.6750442143228279
2022-11-11,1.0060399989228408,0.6897151342315384
2022-11-14,0.9984977083646761,0.6818826829248885
2022-11-15,1.0020109135947537,0.6924485266782581
2022-11-16,0.9971295640007749,0.6780054422774663
2022-11-17,0.9969671478146849,0.675210153789555
2022-11-18,0.9957377803833241,0.6742857639266764
2022-11-21,0.9875192696877142,0.6686265234624724
2022-11-22,0.9925004514538835,0.6823418530302536
2022-11-23,1.0013001335733804,0.6931893854134679
2022-11-25,0.9982745000721918,0.6883424738399379
2022-11-28,0.994831198507673,0.675108111233738
2022-11-29,0.9910367520792851,0.6711038710753249
2022-11-30,1.0038873681092437,0.7143669746073593
2022-12-01,1.0040877580969962,0.7166504977139656
2022-12-02,1.0036451707379175,0.7134698925179903
2022-12-05,0.9966335340137887,0.6992838038112829
2022-12-06,0.9919235992527391,0.6818477713572386
2022-12-07,0.9874628166322948,0.6763182357099273
2022-12-08,0.9888136604195996,0.6905200911494043
2022-12-09,0.99093104155787,0.6950422614185501
2022-12-12,0.9878531882096864,0.7049987975388973
2022-12-13,0.985621524811654,0.7192631840581987
2022-12-14,0.9816059432967106,0.717462188998748
2022-12-15,0.9758237713139184,0.6941106856782993
2022-12-16,0.9705301306643215,0.6870981628594671
2022-12-19,0.9682923393799522,0.674994019514999
2022-12-20,0.9626051819441219,0.6712970538325631
2022-12-21,0.9654084163668742,0.6853973179449759
2022-12-22,0.9566580089304415,0.6642844295155219
2022-12-23,0.9553698862164488,0.6638180779601028
2022-12-27,0.9470527219646003,0.6512727394656476
2022-12-28,0.9439700882076658,0.6439116741360325
2022-12-29,0.9579553339507413,0.6645802772174504
2022-12-30,0.9589936372543937,0.6647739828319859
2023-01-03,0.9442931554766485,0.6576252243777346
2023-01-04,0.9529084580383944,0.6581449267536527
2023-01-05,0.9394077656612378,0.6462017331791733
2023-01-06,0.9536039321875398,0.6693857488346304
2023-01-09,0.9675796259959676,0.6725651383497456
2023-01-10,0.9722464613885831,0.677182870741329
2023-01-11,0.9831764408282953,0.6872694162709525
2023-01-12,0.9910551602562699,0.6961692235506327
2023-01-13,0.9920678281694689,0.6982975950720416
2023-01-17,0.9982016616268747,0.7052653985080306
2023-01-18,0.9929269150025953,0.695384428803721
2023-01-19,0.9893637143982417,0.6866266479207805
2023-01-20,1.0007426292252304,0.7073796440277557
2023-01-23,1.0102237216005732,0.7276562767791273
2023-01-24,1.0097634603564076,0.7292028776026451
2023-01-25,1.0089597016903131,0.7272382758792062
2023-01-26,1.0218152293084515,0.7502473352548371
2023-01-27,1.0298665669539224,0.7596883153233371
2023-01-30,1.0297834749176271,0.7374825707671326
2023-01-31,1.0297834749176271,0.7488694314035917
2023-02-01,1.0297834749176271,0.7728692501141272
2023-02-02,1.0297834749176271,0.8168869719052287
2023-02-03,1.0297834749176271,0.80529924394803
2023-02-06,1.0297834749176271,0.8051043568216347
2023-02-07,1.0297834749176271,0.8302643766192586
2023-02-08,1.0297834749176271,0.8185560492831188
2023-02-09,1.0297834749176271,0.8129859747200321
2023-02-10,1.0297834749176271,0.7989927574060293
2023-02-13,1.0297834749176271,0.815412248644118
2023-02-14,1.0297834749176271,0.8267238218679218
2023-02-15,1.0297834749176271,0.8265759475980808
2023-02-16,1.0297834749176271,0.8064995672244473
2023-02-17,1.0297834749176271,0.7996674220802555
2023-02-21,1.0297834749176271,0.7803840066837295
2023-02-22,1.0297834749176271,0.7785225762243091
2023-02-23,1.0297834749176271,0.8002929555015865
2023-02-24,1.0297834749176271,0.7875967142274737
2023-02-27,1.0297834749176271,0.7955679323639093
2023-02-28,1.0297834749176271,0.7998813623553087
2023-03-01,1.0297834749176271,0.7915828369145193
2023-03-02,1.0297834749176271,0.7982311256131047
2023-03-03,1.0297834749176271,0.8294589850476005
2023-03-06,1.0297834749176271,0.8288306627788745
2023-03-07,1.0297834749176271,0.8192209003328441
2023-03-08,1.0297834749176271,0.8255223908149687
2023-03-09,1.0297834749176271,0.8106889395631348
